which football club does Alan_PULIDO play for ?	Tigres_UANL	Alan_PULIDO#plays_in_club#Tigres_UANL#<end>#Tigres_UANL	Tigres_UANL/	Alan_PULIDO#plays_in_club#Tigres_UANL///Alan_PULIDO#plays_position#Forward///Alan_PULIDO#is_aged#23///Alan_PULIDO#wears_number#11///Alan_PULIDO#plays_for_country#Mexico///Tigres_UANL#is_in_country#Mexico
which prefessional football team does Juan_PAREDES play for ?	Barcelona_SC	Juan_PAREDES#plays_in_club#Barcelona_SC#<end>#Barcelona_SC	Barcelona_SC/	Juan_PAREDES#plays_in_club#Barcelona_SC///Juan_PAREDES#plays_position#Defender///Juan_PAREDES#is_aged#26///Juan_PAREDES#wears_number#4///Juan_PAREDES#plays_for_country#Ecuador///Barcelona_SC#is_in_country#Ecuador
what position does Juan_PAREDES play ?	Defender	Juan_PAREDES#plays_position#Defender#<end>#Defender	Defender/	Juan_PAREDES#plays_in_club#Barcelona_SC///Juan_PAREDES#plays_position#Defender///Juan_PAREDES#is_aged#26///Juan_PAREDES#wears_number#4///Juan_PAREDES#plays_for_country#Ecuador///Barcelona_SC#is_in_country#Ecuador
how old is Juan_PAREDES ?	26	Juan_PAREDES#is_aged#26#<end>#26	26/	Juan_PAREDES#plays_in_club#Barcelona_SC///Juan_PAREDES#plays_position#Defender///Juan_PAREDES#is_aged#26///Juan_PAREDES#wears_number#4///Juan_PAREDES#plays_for_country#Ecuador///Barcelona_SC#is_in_country#Ecuador
what number does Juan_PAREDES wear ?	4	Juan_PAREDES#wears_number#4#<end>#4	4/	Juan_PAREDES#plays_in_club#Barcelona_SC///Juan_PAREDES#plays_position#Defender///Juan_PAREDES#is_aged#26///Juan_PAREDES#wears_number#4///Juan_PAREDES#plays_for_country#Ecuador///Barcelona_SC#is_in_country#Ecuador
which country is Juan_PAREDES from ?	Ecuador	Juan_PAREDES#plays_for_country#Ecuador#<end>#Ecuador	Ecuador/	Juan_PAREDES#plays_in_club#Barcelona_SC///Juan_PAREDES#plays_position#Defender///Juan_PAREDES#is_aged#26///Juan_PAREDES#wears_number#4///Juan_PAREDES#plays_for_country#Ecuador///Barcelona_SC#is_in_country#Ecuador
who plays professionally at Barcelona_SC ?	Juan_PAREDES	Barcelona_SC#plays_in_club_inverse#Juan_PAREDES#<end>#Juan_PAREDES	Luis_SARITAMA/Maximo_BANGUERA/Juan_PAREDES/	Juan_PAREDES#plays_in_club#Barcelona_SC///Juan_PAREDES#plays_position#Defender///Juan_PAREDES#is_aged#26///Juan_PAREDES#wears_number#4///Juan_PAREDES#plays_for_country#Ecuador///Barcelona_SC#is_in_country#Ecuador
which country does Juan_PAREDES play professional in ?	Ecuador	Juan_PAREDES#plays_in_club#Barcelona_SC#is_in_country#Ecuador	Ecuador/	Juan_PAREDES#plays_in_club#Barcelona_SC///Juan_PAREDES#plays_position#Defender///Juan_PAREDES#is_aged#26///Juan_PAREDES#wears_number#4///Juan_PAREDES#plays_for_country#Ecuador///Barcelona_SC#is_in_country#Ecuador
which professional football team do players from Ecuador play for ?	Barcelona_SC	Ecuador#plays_for_country_inverse#Juan_PAREDES#plays_in_club#Barcelona_SC	Barcelona_SC/CS_Emelec/CD_El_Nacional/LDU_Quito/	Juan_PAREDES#plays_in_club#Barcelona_SC///Juan_PAREDES#plays_position#Defender///Juan_PAREDES#is_aged#26///Juan_PAREDES#wears_number#4///Juan_PAREDES#plays_for_country#Ecuador///Barcelona_SC#is_in_country#Ecuador
which football club does Adam_LALLANA play for ?	Southampton_FC	Adam_LALLANA#plays_in_club#Southampton_FC#<end>#Southampton_FC	Southampton_FC/	Adam_LALLANA#plays_in_club#Southampton_FC///Adam_LALLANA#plays_position#Midfielder///Adam_LALLANA#is_aged#26///Adam_LALLANA#wears_number#20///Adam_LALLANA#plays_for_country#England///Southampton_FC#is_in_country#England
what position does Adam_LALLANA play ?	Midfielder	Adam_LALLANA#plays_position#Midfielder#<end>#Midfielder	Midfielder/	Adam_LALLANA#plays_in_club#Southampton_FC///Adam_LALLANA#plays_position#Midfielder///Adam_LALLANA#is_aged#26///Adam_LALLANA#wears_number#20///Adam_LALLANA#plays_for_country#England///Southampton_FC#is_in_country#England
what is the age of Adam_LALLANA ?	26	Adam_LALLANA#is_aged#26#<end>#26	26/	Adam_LALLANA#plays_in_club#Southampton_FC///Adam_LALLANA#plays_position#Midfielder///Adam_LALLANA#is_aged#26///Adam_LALLANA#wears_number#20///Adam_LALLANA#plays_for_country#England///Southampton_FC#is_in_country#England
what number does Adam_LALLANA wear ?	20	Adam_LALLANA#wears_number#20#<end>#20	20/	Adam_LALLANA#plays_in_club#Southampton_FC///Adam_LALLANA#plays_position#Midfielder///Adam_LALLANA#is_aged#26///Adam_LALLANA#wears_number#20///Adam_LALLANA#plays_for_country#England///Southampton_FC#is_in_country#England
what is the nationality of Adam_LALLANA ?	England	Adam_LALLANA#plays_for_country#England#<end>#England	England/	Adam_LALLANA#plays_in_club#Southampton_FC///Adam_LALLANA#plays_position#Midfielder///Adam_LALLANA#is_aged#26///Adam_LALLANA#wears_number#20///Adam_LALLANA#plays_for_country#England///Southampton_FC#is_in_country#England
name a player from Southampton_FC ?	Adam_LALLANA	Southampton_FC#plays_in_club_inverse#Adam_LALLANA#<end>#Adam_LALLANA	Luke_SHAW/Dejan_LOVREN/Rickie_LAMBERT/Adam_LALLANA/Maya_YOSHIDA/Gaston_RAMIREZ/	Adam_LALLANA#plays_in_club#Southampton_FC///Adam_LALLANA#plays_position#Midfielder///Adam_LALLANA#is_aged#26///Adam_LALLANA#wears_number#20///Adam_LALLANA#plays_for_country#England///Southampton_FC#is_in_country#England
where is the football club that Adam_LALLANA plays for ?	England	Adam_LALLANA#plays_in_club#Southampton_FC#is_in_country#England	England/	Adam_LALLANA#plays_in_club#Southampton_FC///Adam_LALLANA#plays_position#Midfielder///Adam_LALLANA#is_aged#26///Adam_LALLANA#wears_number#20///Adam_LALLANA#plays_for_country#England///Southampton_FC#is_in_country#England
which prefessional football team does Alessio_CERCI play for ?	Torino_FC	Alessio_CERCI#plays_in_club#Torino_FC#<end>#Torino_FC	Torino_FC/	Alessio_CERCI#plays_in_club#Torino_FC///Alessio_CERCI#plays_position#Forward///Alessio_CERCI#is_aged#26///Alessio_CERCI#wears_number#11///Alessio_CERCI#plays_for_country#Italy///Torino_FC#is_in_country#Italy
what position does Alessio_CERCI play ?	Forward	Alessio_CERCI#plays_position#Forward#<end>#Forward	Forward/	Alessio_CERCI#plays_in_club#Torino_FC///Alessio_CERCI#plays_position#Forward///Alessio_CERCI#is_aged#26///Alessio_CERCI#wears_number#11///Alessio_CERCI#plays_for_country#Italy///Torino_FC#is_in_country#Italy
how old is Alessio_CERCI ?	26	Alessio_CERCI#is_aged#26#<end>#26	26/	Alessio_CERCI#plays_in_club#Torino_FC///Alessio_CERCI#plays_position#Forward///Alessio_CERCI#is_aged#26///Alessio_CERCI#wears_number#11///Alessio_CERCI#plays_for_country#Italy///Torino_FC#is_in_country#Italy
what number does Alessio_CERCI wear ?	11	Alessio_CERCI#wears_number#11#<end>#11	11/	Alessio_CERCI#plays_in_club#Torino_FC///Alessio_CERCI#plays_position#Forward///Alessio_CERCI#is_aged#26///Alessio_CERCI#wears_number#11///Alessio_CERCI#plays_for_country#Italy///Torino_FC#is_in_country#Italy
which country is Alessio_CERCI from ?	Italy	Alessio_CERCI#plays_for_country#Italy#<end>#Italy	Italy/	Alessio_CERCI#plays_in_club#Torino_FC///Alessio_CERCI#plays_position#Forward///Alessio_CERCI#is_aged#26///Alessio_CERCI#wears_number#11///Alessio_CERCI#plays_for_country#Italy///Torino_FC#is_in_country#Italy
which country is the soccer team Torino_FC based in ?	Italy	Torino_FC#is_in_country#Italy#<end>#Italy	Italy/	Alessio_CERCI#plays_in_club#Torino_FC///Alessio_CERCI#plays_position#Forward///Alessio_CERCI#is_aged#26///Alessio_CERCI#wears_number#11///Alessio_CERCI#plays_for_country#Italy///Torino_FC#is_in_country#Italy
name a player from Torino_FC ?	Alessio_CERCI	Torino_FC#plays_in_club_inverse#Alessio_CERCI#<end>#Alessio_CERCI	Alessio_CERCI/Panagiotis_TACHTSIDIS/Ciro_IMMOBILE/Matteo_DARMIAN/	Alessio_CERCI#plays_in_club#Torino_FC///Alessio_CERCI#plays_position#Forward///Alessio_CERCI#is_aged#26///Alessio_CERCI#wears_number#11///Alessio_CERCI#plays_for_country#Italy///Torino_FC#is_in_country#Italy
which country does Alessio_CERCI play professional in ?	Italy	Alessio_CERCI#plays_in_club#Torino_FC#is_in_country#Italy	Italy/	Alessio_CERCI#plays_in_club#Torino_FC///Alessio_CERCI#plays_position#Forward///Alessio_CERCI#is_aged#26///Alessio_CERCI#wears_number#11///Alessio_CERCI#plays_for_country#Italy///Torino_FC#is_in_country#Italy
which prefessional football team does Jonathan_DE_GUZMAN play for ?	Swansea_City_AFC	Jonathan_DE_GUZMAN#plays_in_club#Swansea_City_AFC#<end>#Swansea_City_AFC	Swansea_City_AFC/	Jonathan_DE_GUZMAN#plays_in_club#Swansea_City_AFC///Jonathan_DE_GUZMAN#plays_position#Midfielder///Jonathan_DE_GUZMAN#is_aged#26///Jonathan_DE_GUZMAN#wears_number#8///Jonathan_DE_GUZMAN#plays_for_country#England///Swansea_City_AFC#is_in_country#England
what position does Jonathan_DE_GUZMAN play ?	Midfielder	Jonathan_DE_GUZMAN#plays_position#Midfielder#<end>#Midfielder	Midfielder/	Jonathan_DE_GUZMAN#plays_in_club#Swansea_City_AFC///Jonathan_DE_GUZMAN#plays_position#Midfielder///Jonathan_DE_GUZMAN#is_aged#26///Jonathan_DE_GUZMAN#wears_number#8///Jonathan_DE_GUZMAN#plays_for_country#England///Swansea_City_AFC#is_in_country#England
what is the age of Jonathan_DE_GUZMAN ?	26	Jonathan_DE_GUZMAN#is_aged#26#<end>#26	26/	Jonathan_DE_GUZMAN#plays_in_club#Swansea_City_AFC///Jonathan_DE_GUZMAN#plays_position#Midfielder///Jonathan_DE_GUZMAN#is_aged#26///Jonathan_DE_GUZMAN#wears_number#8///Jonathan_DE_GUZMAN#plays_for_country#England///Swansea_City_AFC#is_in_country#England
what number does Jonathan_DE_GUZMAN wear ?	8	Jonathan_DE_GUZMAN#wears_number#8#<end>#8	8/	Jonathan_DE_GUZMAN#plays_in_club#Swansea_City_AFC///Jonathan_DE_GUZMAN#plays_position#Midfielder///Jonathan_DE_GUZMAN#is_aged#26///Jonathan_DE_GUZMAN#wears_number#8///Jonathan_DE_GUZMAN#plays_for_country#England///Swansea_City_AFC#is_in_country#England
what is the nationality of Jonathan_DE_GUZMAN ?	England	Jonathan_DE_GUZMAN#plays_for_country#England#<end>#England	England/	Jonathan_DE_GUZMAN#plays_in_club#Swansea_City_AFC///Jonathan_DE_GUZMAN#plays_position#Midfielder///Jonathan_DE_GUZMAN#is_aged#26///Jonathan_DE_GUZMAN#wears_number#8///Jonathan_DE_GUZMAN#plays_for_country#England///Swansea_City_AFC#is_in_country#England
where is the football club that Jonathan_DE_GUZMAN plays for ?	England	Jonathan_DE_GUZMAN#plays_in_club#Swansea_City_AFC#is_in_country#England	England/	Jonathan_DE_GUZMAN#plays_in_club#Swansea_City_AFC///Jonathan_DE_GUZMAN#plays_position#Midfielder///Jonathan_DE_GUZMAN#is_aged#26///Jonathan_DE_GUZMAN#wears_number#8///Jonathan_DE_GUZMAN#plays_for_country#England///Swansea_City_AFC#is_in_country#England
which prefessional football team does Allan_NYOM play for ?	Granada_CF	Allan_NYOM#plays_in_club#Granada_CF#<end>#Granada_CF	Granada_CF/	Allan_NYOM#plays_in_club#Granada_CF///Allan_NYOM#plays_position#Defender///Allan_NYOM#is_aged#26///Allan_NYOM#wears_number#22///Allan_NYOM#plays_for_country#Spain///Granada_CF#is_in_country#Spain
what position does Allan_NYOM play ?	Defender	Allan_NYOM#plays_position#Defender#<end>#Defender	Defender/	Allan_NYOM#plays_in_club#Granada_CF///Allan_NYOM#plays_position#Defender///Allan_NYOM#is_aged#26///Allan_NYOM#wears_number#22///Allan_NYOM#plays_for_country#Spain///Granada_CF#is_in_country#Spain
what is the age of Allan_NYOM ?	26	Allan_NYOM#is_aged#26#<end>#26	26/	Allan_NYOM#plays_in_club#Granada_CF///Allan_NYOM#plays_position#Defender///Allan_NYOM#is_aged#26///Allan_NYOM#wears_number#22///Allan_NYOM#plays_for_country#Spain///Granada_CF#is_in_country#Spain
what number does Allan_NYOM wear ?	22	Allan_NYOM#wears_number#22#<end>#22	22/	Allan_NYOM#plays_in_club#Granada_CF///Allan_NYOM#plays_position#Defender///Allan_NYOM#is_aged#26///Allan_NYOM#wears_number#22///Allan_NYOM#plays_for_country#Spain///Granada_CF#is_in_country#Spain
which country is Allan_NYOM from ?	Spain	Allan_NYOM#plays_for_country#Spain#<end>#Spain	Spain/	Allan_NYOM#plays_in_club#Granada_CF///Allan_NYOM#plays_position#Defender///Allan_NYOM#is_aged#26///Allan_NYOM#wears_number#22///Allan_NYOM#plays_for_country#Spain///Granada_CF#is_in_country#Spain
who is from the professional football team Granada_CF ?	Allan_NYOM	Granada_CF#plays_in_club_inverse#Allan_NYOM#<end>#Allan_NYOM	Yacine_BRAHIMI/Allan_NYOM/Orestis_KARNEZIS/	Allan_NYOM#plays_in_club#Granada_CF///Allan_NYOM#plays_position#Defender///Allan_NYOM#is_aged#26///Allan_NYOM#wears_number#22///Allan_NYOM#plays_for_country#Spain///Granada_CF#is_in_country#Spain
which country does Allan_NYOM play professional in ?	Spain	Allan_NYOM#plays_in_club#Granada_CF#is_in_country#Spain	Spain/	Allan_NYOM#plays_in_club#Granada_CF///Allan_NYOM#plays_position#Defender///Allan_NYOM#is_aged#26///Allan_NYOM#wears_number#22///Allan_NYOM#plays_for_country#Spain///Granada_CF#is_in_country#Spain
which club does Jose_VAZQUEZ play for ?	Club_Leon	Jose_VAZQUEZ#plays_in_club#Club_Leon#<end>#Club_Leon	Club_Leon/	Jose_VAZQUEZ#plays_in_club#Club_Leon///Jose_VAZQUEZ#plays_position#Midfielder///Jose_VAZQUEZ#is_aged#26///Jose_VAZQUEZ#wears_number#23///Jose_VAZQUEZ#plays_for_country#Mexico///Club_Leon#is_in_country#Mexico
what position does Jose_VAZQUEZ play ?	Midfielder	Jose_VAZQUEZ#plays_position#Midfielder#<end>#Midfielder	Midfielder/	Jose_VAZQUEZ#plays_in_club#Club_Leon///Jose_VAZQUEZ#plays_position#Midfielder///Jose_VAZQUEZ#is_aged#26///Jose_VAZQUEZ#wears_number#23///Jose_VAZQUEZ#plays_for_country#Mexico///Club_Leon#is_in_country#Mexico
what is the age of Jose_VAZQUEZ ?	26	Jose_VAZQUEZ#is_aged#26#<end>#26	26/	Jose_VAZQUEZ#plays_in_club#Club_Leon///Jose_VAZQUEZ#plays_position#Midfielder///Jose_VAZQUEZ#is_aged#26///Jose_VAZQUEZ#wears_number#23///Jose_VAZQUEZ#plays_for_country#Mexico///Club_Leon#is_in_country#Mexico
what number does Jose_VAZQUEZ wear ?	23	Jose_VAZQUEZ#wears_number#23#<end>#23	23/	Jose_VAZQUEZ#plays_in_club#Club_Leon///Jose_VAZQUEZ#plays_position#Midfielder///Jose_VAZQUEZ#is_aged#26///Jose_VAZQUEZ#wears_number#23///Jose_VAZQUEZ#plays_for_country#Mexico///Club_Leon#is_in_country#Mexico
what is the nationality of Jose_VAZQUEZ ?	Mexico	Jose_VAZQUEZ#plays_for_country#Mexico#<end>#Mexico	Mexico/	Jose_VAZQUEZ#plays_in_club#Club_Leon///Jose_VAZQUEZ#plays_position#Midfielder///Jose_VAZQUEZ#is_aged#26///Jose_VAZQUEZ#wears_number#23///Jose_VAZQUEZ#plays_for_country#Mexico///Club_Leon#is_in_country#Mexico
who plays at the soccer club Club_Leon ?	Jose_VAZQUEZ	Club_Leon#plays_in_club_inverse#Jose_VAZQUEZ#<end>#Jose_VAZQUEZ	Jose_VAZQUEZ/Carlos_PENA/Rafael_MARQUEZ/	Jose_VAZQUEZ#plays_in_club#Club_Leon///Jose_VAZQUEZ#plays_position#Midfielder///Jose_VAZQUEZ#is_aged#26///Jose_VAZQUEZ#wears_number#23///Jose_VAZQUEZ#plays_for_country#Mexico///Club_Leon#is_in_country#Mexico
where is the football club that Jose_VAZQUEZ plays for ?	Mexico	Jose_VAZQUEZ#plays_in_club#Club_Leon#is_in_country#Mexico	Mexico/	Jose_VAZQUEZ#plays_in_club#Club_Leon///Jose_VAZQUEZ#plays_position#Midfielder///Jose_VAZQUEZ#is_aged#26///Jose_VAZQUEZ#wears_number#23///Jose_VAZQUEZ#plays_for_country#Mexico///Club_Leon#is_in_country#Mexico
which club does Omar_GONZALEZ play for ?	Los_Angeles_Galaxy	Omar_GONZALEZ#plays_in_club#Los_Angeles_Galaxy#<end>#Los_Angeles_Galaxy	Los_Angeles_Galaxy/	Omar_GONZALEZ#plays_in_club#Los_Angeles_Galaxy///Omar_GONZALEZ#plays_position#Defender///Omar_GONZALEZ#is_aged#25///Omar_GONZALEZ#wears_number#3///Omar_GONZALEZ#plays_for_country#USA///Los_Angeles_Galaxy#is_in_country#USA
what position does Omar_GONZALEZ play ?	Defender	Omar_GONZALEZ#plays_position#Defender#<end>#Defender	Defender/	Omar_GONZALEZ#plays_in_club#Los_Angeles_Galaxy///Omar_GONZALEZ#plays_position#Defender///Omar_GONZALEZ#is_aged#25///Omar_GONZALEZ#wears_number#3///Omar_GONZALEZ#plays_for_country#USA///Los_Angeles_Galaxy#is_in_country#USA
how old is Omar_GONZALEZ ?	25	Omar_GONZALEZ#is_aged#25#<end>#25	25/	Omar_GONZALEZ#plays_in_club#Los_Angeles_Galaxy///Omar_GONZALEZ#plays_position#Defender///Omar_GONZALEZ#is_aged#25///Omar_GONZALEZ#wears_number#3///Omar_GONZALEZ#plays_for_country#USA///Los_Angeles_Galaxy#is_in_country#USA
what number does Omar_GONZALEZ wear ?	3	Omar_GONZALEZ#wears_number#3#<end>#3	3/	Omar_GONZALEZ#plays_in_club#Los_Angeles_Galaxy///Omar_GONZALEZ#plays_position#Defender///Omar_GONZALEZ#is_aged#25///Omar_GONZALEZ#wears_number#3///Omar_GONZALEZ#plays_for_country#USA///Los_Angeles_Galaxy#is_in_country#USA
what is the nationality of Omar_GONZALEZ ?	USA	Omar_GONZALEZ#plays_for_country#USA#<end>#USA	USA/	Omar_GONZALEZ#plays_in_club#Los_Angeles_Galaxy///Omar_GONZALEZ#plays_position#Defender///Omar_GONZALEZ#is_aged#25///Omar_GONZALEZ#wears_number#3///Omar_GONZALEZ#plays_for_country#USA///Los_Angeles_Galaxy#is_in_country#USA
which country is the soccer team Los_Angeles_Galaxy based in ?	USA	Los_Angeles_Galaxy#is_in_country#USA#<end>#USA	USA/	Omar_GONZALEZ#plays_in_club#Los_Angeles_Galaxy///Omar_GONZALEZ#plays_position#Defender///Omar_GONZALEZ#is_aged#25///Omar_GONZALEZ#wears_number#3///Omar_GONZALEZ#plays_for_country#USA///Los_Angeles_Galaxy#is_in_country#USA
who plays at the soccer club Los_Angeles_Galaxy ?	Omar_GONZALEZ	Los_Angeles_Galaxy#plays_in_club_inverse#Omar_GONZALEZ#<end>#Omar_GONZALEZ	Omar_GONZALEZ/	Omar_GONZALEZ#plays_in_club#Los_Angeles_Galaxy///Omar_GONZALEZ#plays_position#Defender///Omar_GONZALEZ#is_aged#25///Omar_GONZALEZ#wears_number#3///Omar_GONZALEZ#plays_for_country#USA///Los_Angeles_Galaxy#is_in_country#USA
which country does Omar_GONZALEZ play professional in ?	USA	Omar_GONZALEZ#plays_in_club#Los_Angeles_Galaxy#is_in_country#USA	USA/	Omar_GONZALEZ#plays_in_club#Los_Angeles_Galaxy///Omar_GONZALEZ#plays_position#Defender///Omar_GONZALEZ#is_aged#25///Omar_GONZALEZ#wears_number#3///Omar_GONZALEZ#plays_for_country#USA///Los_Angeles_Galaxy#is_in_country#USA
which prefessional football team does Jerome_BOATENG play for ?	FC_Bayern_Muenchen	Jerome_BOATENG#plays_in_club#FC_Bayern_Muenchen#<end>#FC_Bayern_Muenchen	FC_Bayern_Muenchen/	Jerome_BOATENG#plays_in_club#FC_Bayern_Muenchen///Jerome_BOATENG#plays_position#Defender///Jerome_BOATENG#is_aged#25///Jerome_BOATENG#wears_number#20///Jerome_BOATENG#plays_for_country#Germany///FC_Bayern_Muenchen#is_in_country#Germany
what position does Jerome_BOATENG play ?	Defender	Jerome_BOATENG#plays_position#Defender#<end>#Defender	Defender/	Jerome_BOATENG#plays_in_club#FC_Bayern_Muenchen///Jerome_BOATENG#plays_position#Defender///Jerome_BOATENG#is_aged#25///Jerome_BOATENG#wears_number#20///Jerome_BOATENG#plays_for_country#Germany///FC_Bayern_Muenchen#is_in_country#Germany
what is the age of Jerome_BOATENG ?	25	Jerome_BOATENG#is_aged#25#<end>#25	25/	Jerome_BOATENG#plays_in_club#FC_Bayern_Muenchen///Jerome_BOATENG#plays_position#Defender///Jerome_BOATENG#is_aged#25///Jerome_BOATENG#wears_number#20///Jerome_BOATENG#plays_for_country#Germany///FC_Bayern_Muenchen#is_in_country#Germany
what number does Jerome_BOATENG wear ?	20	Jerome_BOATENG#wears_number#20#<end>#20	20/	Jerome_BOATENG#plays_in_club#FC_Bayern_Muenchen///Jerome_BOATENG#plays_position#Defender///Jerome_BOATENG#is_aged#25///Jerome_BOATENG#wears_number#20///Jerome_BOATENG#plays_for_country#Germany///FC_Bayern_Muenchen#is_in_country#Germany
which national team does Jerome_BOATENG play for ?	Germany	Jerome_BOATENG#plays_for_country#Germany#<end>#Germany	Germany/	Jerome_BOATENG#plays_in_club#FC_Bayern_Muenchen///Jerome_BOATENG#plays_position#Defender///Jerome_BOATENG#is_aged#25///Jerome_BOATENG#wears_number#20///Jerome_BOATENG#plays_for_country#Germany///FC_Bayern_Muenchen#is_in_country#Germany
where is the football club that Jerome_BOATENG plays for ?	Germany	Jerome_BOATENG#plays_in_club#FC_Bayern_Muenchen#is_in_country#Germany	Germany/	Jerome_BOATENG#plays_in_club#FC_Bayern_Muenchen///Jerome_BOATENG#plays_position#Defender///Jerome_BOATENG#is_aged#25///Jerome_BOATENG#wears_number#20///Jerome_BOATENG#plays_for_country#Germany///FC_Bayern_Muenchen#is_in_country#Germany
which football club does Toni_SUNJIC play for ?	FC_Zorya_Lugansk	Toni_SUNJIC#plays_in_club#FC_Zorya_Lugansk#<end>#FC_Zorya_Lugansk	FC_Zorya_Lugansk/	Toni_SUNJIC#plays_in_club#FC_Zorya_Lugansk///Toni_SUNJIC#plays_position#Defender///Toni_SUNJIC#is_aged#25///Toni_SUNJIC#wears_number#15///Toni_SUNJIC#plays_for_country#Ukraine///FC_Zorya_Lugansk#is_in_country#Ukraine
what position does Toni_SUNJIC play ?	Defender	Toni_SUNJIC#plays_position#Defender#<end>#Defender	Defender/	Toni_SUNJIC#plays_in_club#FC_Zorya_Lugansk///Toni_SUNJIC#plays_position#Defender///Toni_SUNJIC#is_aged#25///Toni_SUNJIC#wears_number#15///Toni_SUNJIC#plays_for_country#Ukraine///FC_Zorya_Lugansk#is_in_country#Ukraine
how old is Toni_SUNJIC ?	25	Toni_SUNJIC#is_aged#25#<end>#25	25/	Toni_SUNJIC#plays_in_club#FC_Zorya_Lugansk///Toni_SUNJIC#plays_position#Defender///Toni_SUNJIC#is_aged#25///Toni_SUNJIC#wears_number#15///Toni_SUNJIC#plays_for_country#Ukraine///FC_Zorya_Lugansk#is_in_country#Ukraine
what number does Toni_SUNJIC wear ?	15	Toni_SUNJIC#wears_number#15#<end>#15	15/	Toni_SUNJIC#plays_in_club#FC_Zorya_Lugansk///Toni_SUNJIC#plays_position#Defender///Toni_SUNJIC#is_aged#25///Toni_SUNJIC#wears_number#15///Toni_SUNJIC#plays_for_country#Ukraine///FC_Zorya_Lugansk#is_in_country#Ukraine
which country is Toni_SUNJIC from ?	Ukraine	Toni_SUNJIC#plays_for_country#Ukraine#<end>#Ukraine	Ukraine/	Toni_SUNJIC#plays_in_club#FC_Zorya_Lugansk///Toni_SUNJIC#plays_position#Defender///Toni_SUNJIC#is_aged#25///Toni_SUNJIC#wears_number#15///Toni_SUNJIC#plays_for_country#Ukraine///FC_Zorya_Lugansk#is_in_country#Ukraine
which country is the soccer team FC_Zorya_Lugansk based in ?	Ukraine	FC_Zorya_Lugansk#is_in_country#Ukraine#<end>#Ukraine	Ukraine/	Toni_SUNJIC#plays_in_club#FC_Zorya_Lugansk///Toni_SUNJIC#plays_position#Defender///Toni_SUNJIC#is_aged#25///Toni_SUNJIC#wears_number#15///Toni_SUNJIC#plays_for_country#Ukraine///FC_Zorya_Lugansk#is_in_country#Ukraine
name a player from FC_Zorya_Lugansk ?	Toni_SUNJIC	FC_Zorya_Lugansk#plays_in_club_inverse#Toni_SUNJIC#<end>#Toni_SUNJIC	Toni_SUNJIC/	Toni_SUNJIC#plays_in_club#FC_Zorya_Lugansk///Toni_SUNJIC#plays_position#Defender///Toni_SUNJIC#is_aged#25///Toni_SUNJIC#wears_number#15///Toni_SUNJIC#plays_for_country#Ukraine///FC_Zorya_Lugansk#is_in_country#Ukraine
name a soccer club in Ukraine ?	FC_Zorya_Lugansk	Ukraine#is_in_country_inverse#FC_Zorya_Lugansk#<end>#FC_Zorya_Lugansk	FC_Volyn_Lutsk/Shakhtar_Donetsk/FC_Zorya_Lugansk/FC_Dynamo_Kyiv/	Toni_SUNJIC#plays_in_club#FC_Zorya_Lugansk///Toni_SUNJIC#plays_position#Defender///Toni_SUNJIC#is_aged#25///Toni_SUNJIC#wears_number#15///Toni_SUNJIC#plays_for_country#Ukraine///FC_Zorya_Lugansk#is_in_country#Ukraine
where is the football club that Toni_SUNJIC plays for ?	Ukraine	Toni_SUNJIC#plays_in_club#FC_Zorya_Lugansk#is_in_country#Ukraine	Ukraine/	Toni_SUNJIC#plays_in_club#FC_Zorya_Lugansk///Toni_SUNJIC#plays_position#Defender///Toni_SUNJIC#is_aged#25///Toni_SUNJIC#wears_number#15///Toni_SUNJIC#plays_for_country#Ukraine///FC_Zorya_Lugansk#is_in_country#Ukraine
which prefessional football team does Andrey_SEMENOV play for ?	FC_Terek_Grozny	Andrey_SEMENOV#plays_in_club#FC_Terek_Grozny#<end>#FC_Terek_Grozny	FC_Terek_Grozny/	Andrey_SEMENOV#plays_in_club#FC_Terek_Grozny///Andrey_SEMENOV#plays_position#Defender///Andrey_SEMENOV#is_aged#25///Andrey_SEMENOV#wears_number#5///Andrey_SEMENOV#plays_for_country#Russia///FC_Terek_Grozny#is_in_country#Russia
what position does Andrey_SEMENOV play ?	Defender	Andrey_SEMENOV#plays_position#Defender#<end>#Defender	Defender/	Andrey_SEMENOV#plays_in_club#FC_Terek_Grozny///Andrey_SEMENOV#plays_position#Defender///Andrey_SEMENOV#is_aged#25///Andrey_SEMENOV#wears_number#5///Andrey_SEMENOV#plays_for_country#Russia///FC_Terek_Grozny#is_in_country#Russia
how old is Andrey_SEMENOV ?	25	Andrey_SEMENOV#is_aged#25#<end>#25	25/	Andrey_SEMENOV#plays_in_club#FC_Terek_Grozny///Andrey_SEMENOV#plays_position#Defender///Andrey_SEMENOV#is_aged#25///Andrey_SEMENOV#wears_number#5///Andrey_SEMENOV#plays_for_country#Russia///FC_Terek_Grozny#is_in_country#Russia
what number does Andrey_SEMENOV wear ?	5	Andrey_SEMENOV#wears_number#5#<end>#5	5/	Andrey_SEMENOV#plays_in_club#FC_Terek_Grozny///Andrey_SEMENOV#plays_position#Defender///Andrey_SEMENOV#is_aged#25///Andrey_SEMENOV#wears_number#5///Andrey_SEMENOV#plays_for_country#Russia///FC_Terek_Grozny#is_in_country#Russia
